ID,Duration,Start,End,Power
1046,23.95,2017-09-26 00:07:56.667,2017-09-27 00:04:49.780,43.58
1047,8.53,2017-09-26 04:30:12.390,2017-09-26 13:01:53.653,34.83
1048,14.29,2017-09-27 00:04:58.383,2017-09-27 14:22:22.910,39.84
1049,8.75,2017-09-27 14:22:26.940,2017-09-27 23:07:11.780,33.42
1050,11.71,2017-09-27 23:07:15.033,2017-09-28 10:49:52.127,30.48
1051,6.92,2017-09-28 10:50:07.880,2017-09-28 17:45:22.823,47.69
1052,7.38,2017-09-28 17:45:26.027,2017-09-29 01:08:13.047,43.7
1053,7.51,2017-09-29 01:08:16.070,2017-09-29 08:39:07.180,49.69
1054,25.5,2017-09-29 08:39:10.230,2017-09-30 10:09:12.397,30.94
1055,47.69,2017-09-30 10:09:16.810,2017-10-02 09:50:25.867,43.67
1056,7.66,2017-10-02 09:50:29.560,2017-10-02 17:30:23.227,34.73
1057,8.8,2017-10-02 17:30:25.750,2017-10-03 02:18:35.140,45.74
1058,6.74,2017-10-03 02:18:38.940,2017-10-03 09:02:47.513,47.09
1059,9.88,2017-10-03 09:02:50.537,2017-10-03 18:55:34.033,35.81
1060,7.49,2017-10-03 18:55:39.170,2017-10-04 02:25:20.743,36.93
1061,16.41,2017-10-04 02:25:24.410,2017-10-04 18:50:13.930,44.54
1062,5.72,2017-10-04 18:54:30.380,2017-10-05 00:37:51.787,49.53
1063,8.45,2017-10-05 00:38:04.903,2017-10-05 09:04:49.173,45.23
1064,7.45,2017-10-05 09:04:58.670,2017-10-05 16:31:52.007,34.06
1065,7.01,2017-10-05 16:31:54.907,2017-10-05 23:32:37.950,32.21
1066,9.42,2017-10-05 23:32:42.120,2017-10-06 08:57:58.960,31.63
1067,20.19,2017-10-06 08:58:01.957,2017-10-07 05:09:21.880,49.43
1068,46.08,2017-10-07 05:09:27.060,2017-10-09 03:14:03.477,42.6
1069,21.75,2017-10-09 03:14:06.773,2017-10-10 00:58:54.993,46.58
1070,7.83,2017-10-10 00:59:00.970,2017-10-10 08:49:06.843,40.31
1071,7.44,2017-10-10 08:49:10.100,2017-10-10 16:15:27.680,31.21
1072,8.11,2017-10-10 16:15:30.593,2017-10-11 00:22:18.663,38.67
1073,8.61,2017-10-11 00:22:21.887,2017-10-11 08:59:07.447,43.12
1074,9.56,2017-10-11 08:59:23.433,2017-10-11 18:33:12.877,34.06
1075,7.22,2017-10-11 18:33:16.313,2017-10-12 01:46:16.830,41.37
1076,9.75,2017-10-12 01:46:20.303,2017-10-12 11:31:32.343,33.94
1077,8.49,2017-10-12 11:31:35.297,2017-10-12 20:01:05.103,35.88
1078,7.58,2017-10-12 20:01:08.317,2017-10-13 03:35:44.297,43.59
1079,9.49,2017-10-13 03:35:47.010,2017-10-13 13:05:21.867,45.83
1080,18.61,2017-10-13 13:05:25.197,2017-10-14 07:42:01.620,47.25
1081,21.08,2017-10-14 07:42:06.360,2017-10-15 04:46:44.243,40.32
1082,23.51,2017-10-15 04:46:48.810,2017-10-16 04:17:27.620,42.14
1083,15.15,2017-10-16 04:17:34.193,2017-10-16 19:26:26.637,33.92
1084,10.56,2017-10-16 19:26:30.253,2017-10-17 06:00:17.293,42.6
1085,8.16,2017-10-17 06:00:21.163,2017-10-17 14:09:46.133,37.55
1086,23.19,2017-10-17 14:09:48.837,2017-10-18 13:21:30.690,30.7
1087,5.67,2017-10-18 13:21:33.453,2017-10-18 19:01:44.570,32.8
1088,13.23,2017-10-19 14:01:16.873,2017-10-20 03:15:22.627,39.42
1089,9.07,2017-10-20 03:15:34.253,2017-10-20 12:19:31.430,39.53
1090,17.17,2017-10-20 12:19:33.753,2017-10-21 05:30:00.750,41.99
1091,56.48,2017-10-21 05:30:04.653,2017-10-23 13:58:39.947,49.53
1092,9.42,2017-10-23 13:58:43.703,2017-10-23 23:24:09.310,47.8
1093,6.61,2017-10-23 23:24:18.647,2017-10-24 06:00:49.013,35.03
1094,9.93,2017-10-24 06:00:51.487,2017-10-24 15:56:22.390,34.45
1095,7.98,2017-10-24 15:56:25.217,2017-10-24 23:55:23.493,39.3
1096,14.1,2017-10-24 23:55:26.960,2017-10-25 14:01:16.783,47.7
1097,3.52,2017-10-25 14:01:19.630,2017-10-25 17:32:18.637,44.05
1098,8.05,2017-10-25 17:32:23.893,2017-10-26 01:35:32.157,30.63
1099,6.91,2017-10-26 01:35:36.213,2017-10-26 08:30:01.320,41.31
1100,5.95,2017-10-26 08:30:04.483,2017-10-26 14:26:58.367,42.75
1101,7.83,2017-10-26 14:27:02.063,2017-10-26 22:16:34.223,30.74
1102,149.86,2017-10-26 22:16:40.520,2017-11-02 04:08:21.380,43.2
1103,9.17,2017-11-02 04:08:25.090,2017-11-02 13:18:49.043,43.46
1104,7.66,2017-11-02 13:18:53.523,2017-11-02 20:58:34.600,45.82
1105,7.92,2017-11-02 20:58:40.033,2017-11-03 04:53:55.743,31.37
1106,17.37,2017-11-03 04:53:58.570,2017-11-03 22:15:57.043,48.21
1107,19.77,2017-11-03 22:16:00.057,2017-11-04 18:02:20.153,44.04
1108,19.55,2017-11-04 18:02:24.360,2017-11-05 13:35:36.260,36.62
1109,19.3,2017-11-05 13:36:11.787,2017-11-06 08:54:25.750,37.05
1110,8.45,2017-11-06 08:54:29.157,2017-11-06 17:21:37.403,34.73
1111,10.47,2017-11-06 17:21:41.503,2017-11-07 03:49:56.970,32.36
1112,63.42,2017-11-07 03:50:01.893,2017-11-09 19:15:30.840,39.05
1113,12.59,2017-11-08 23:40:45.233,2017-11-09 12:16:22.260,46.22
1114,7.78,2017-11-09 19:15:34.537,2017-11-10 03:02:09.790,48.82
1115,6.96,2017-11-10 03:02:19.537,2017-11-10 09:59:41.520,45.02
1116,8.18,2017-11-10 09:59:44.790,2017-11-10 18:10:37.940,41.24
1117,16.41,2017-11-10 18:10:40.623,2017-11-11 10:35:11.380,32.86
1118,12.51,2017-11-11 10:35:16.557,2017-11-11 23:06:10.120,40.59
1119,25.14,2017-11-11 23:06:14.260,2017-11-13 00:14:51.480,48.09
1120,12.59,2017-11-13 00:14:55.460,2017-11-13 12:50:16.670,43.48
1121,10.11,2017-11-13 12:50:19.103,2017-11-13 22:56:49.153,44.82
1122,32.81,2017-11-13 22:56:57.120,2017-11-15 07:45:20.757,34.89
1123,8.53,2017-11-14 09:37:19.547,2017-11-14 18:09:07.307,42.94
1124,7.75,2017-11-14 18:09:10.283,2017-11-15 01:54:09.000,31.25
1125,5.53,2017-11-15 07:45:24.243,2017-11-15 13:17:02.150,46.8
